customerID,churn_probability,predicted_future_12_month_revenue,revenue_at_risk,priority_rank,retention_segment,recommended_action
6240-EURKS,0.5335,441.31,235.44,3737,Low Priority,No immediate intervention
3055-VTCGS,0.2946,799.1,235.41,3738,Low Priority,No immediate intervention
8158-WPEZG,0.5335,441.13,235.34,3739,Low Priority,No immediate intervention
8049-WJCLQ,0.3256,722.4,235.21,3740,Low Priority,No immediate intervention
9474-PHLYD,0.3256,722.14,235.13,3741,Low Priority,No immediate intervention
8993-PHFWD,0.7574,309.87,234.7,3742,"High Risk, Lower Value",Automated retention campaign or targeted offer
3307-TLCUD,0.5335,439.87,234.67,3743,Low Priority,No immediate intervention
1114-CENIM,0.3256,720.66,234.65,3744,Low Priority,No immediate intervention
2209-XADXF,0.7574,309.8,234.64,3745,"High Risk, Lower Value",Automated retention campaign or targeted offer
6408-OTUBZ,0.1515,1548.6,234.61,3746,Valuable but Stable,Monitor and maintain relationship
8582-KRHPJ,0.5335,439.7,234.58,3747,Low Priority,No immediate intervention
4195-NZGTA,0.7574,309.68,234.55,3748,"High Risk, Lower Value",Automated retention campaign or targeted offer
6158-HDPXZ,0.7574,309.63,234.51,3749,"High Risk, Lower Value",Automated retention campaign or targeted offer
6218-KNUBD,0.3256,719.41,234.24,3750,Low Priority,No immediate intervention
2908-ZTPNF,0.5335,438.91,234.16,3751,Low Priority,No immediate intervention
4718-DHSMV,0.5335,438.89,234.15,3752,Low Priority,No immediate intervention
0612-RTZZA,0.7574,309.01,234.04,3753,"High Risk, Lower Value",Automated retention campaign or targeted offer
4495-LHSSK,0.3256,718.29,233.88,3754,Low Priority,No immediate intervention
5480-HPRRX,0.7574,308.7,233.81,3755,"High Risk, Lower Value",Automated retention campaign or targeted offer
8260-NGFNY,0.7574,308.45,233.62,3756,"High Risk, Lower Value",Automated retention campaign or targeted offer
6907-CQGPN,0.5335,437.7,233.51,3757,Low Priority,No immediate intervention
1183-CANVH,0.2946,792.1,233.35,3758,Low Priority,No immediate intervention
9931-KGHOA,0.3256,716.61,233.33,3759,Low Priority,No immediate intervention
4636-OLWOE,0.2946,791.74,233.25,3760,Low Priority,No immediate intervention
8066-POXGX,0.5335,437.2,233.25,3761,Low Priority,No immediate intervention
6103-QCKFX,0.3256,716.24,233.21,3762,Low Priority,No immediate intervention
7869-ZYDST,0.3256,716.01,233.13,3763,Low Priority,No immediate intervention
5795-BKOYE,0.2946,791.21,233.09,3764,Low Priority,No immediate intervention
7105-MXJLL,0.2946,789.59,232.61,3765,Low Priority,No immediate intervention
0661-XEYAN,0.7574,306.87,232.42,3766,"High Risk, Lower Value",Automated retention campaign or targeted offer
1496-GGSUK,0.7574,306.86,232.42,3767,"High Risk, Lower Value",Automated retention campaign or targeted offer
1357-MVDOZ,0.3256,713.42,232.29,3768,Low Priority,No immediate intervention
7242-QZLXF,0.7574,306.66,232.26,3769,"High Risk, Lower Value",Automated retention campaign or targeted offer
8259-NFJTV,0.5335,435.35,232.26,3770,Low Priority,No immediate intervention
4580-TMHJU,0.3256,712.42,231.96,3771,Low Priority,No immediate intervention
4323-SADQS,0.5335,434.67,231.9,3772,Low Priority,No immediate intervention
9089-UOWJG,0.3256,712.03,231.84,3773,Low Priority,No immediate intervention
0003-MKNFE,0.3256,711.47,231.65,3774,Low Priority,No immediate intervention
2794-XIMMO,0.2946,785.43,231.39,3775,Low Priority,No immediate intervention
5167-GBFRE,0.7574,305.36,231.28,3776,"High Risk, Lower Value",Automated retention campaign or targeted offer
7931-PXHFC,0.2946,784.68,231.17,3777,Low Priority,No immediate intervention
4712-AUQZO,0.5335,432.77,230.88,3778,Low Priority,No immediate intervention
0993-OSGPT,0.2946,783.58,230.84,3779,Low Priority,No immediate intervention
9798-DRYDS,0.2946,783.53,230.83,3780,Low Priority,No immediate intervention
7233-IOQNP,0.5335,432.63,230.81,3781,Low Priority,No immediate intervention
8821-KVZKQ,0.2946,782.97,230.66,3782,Low Priority,No immediate intervention
1768-ZAIFU,0.7574,304.4,230.55,3783,"High Risk, Lower Value",Automated retention campaign or targeted offer
9577-WJVCQ,0.3256,707.91,230.5,3784,Low Priority,No immediate intervention
2683-JXWQQ,0.5335,432.04,230.49,3785,Low Priority,No immediate intervention
3594-KADLU,0.5086,453.17,230.48,3786,Low Priority,No immediate intervention
5619-PTMIK,0.3256,707.46,230.35,3787,Low Priority,No immediate intervention
7537-RBWEA,0.7574,303.63,229.97,3788,"High Risk, Lower Value",Automated retention campaign or targeted offer
2049-BAFNW,0.5086,452.11,229.94,3789,Low Priority,No immediate intervention
1976-AZZPJ,0.5335,430.93,229.9,3790,Low Priority,No immediate intervention
8070-AAWZP,0.5335,430.81,229.84,3791,Low Priority,No immediate intervention
2446-ZKVAF,0.3256,705.34,229.66,3792,Low Priority,No immediate intervention
2672-DZUOY,0.7574,303.07,229.55,3793,"High Risk, Lower Value",Automated retention campaign or targeted offer
2851-MMUTZ,0.3256,704.76,229.47,3794,Low Priority,No immediate intervention
7950-XWOVN,0.5335,430.12,229.47,3795,Low Priority,No immediate intervention
7872-RDDLZ,0.3256,704.12,229.26,3796,Low Priority,No immediate intervention
1097-FSPVW,0.3256,703.36,229.01,3797,Low Priority,No immediate intervention
9955-QOPOY,0.2946,777.35,229.01,3798,Low Priority,No immediate intervention
6296-DDOOR,0.2946,776.27,228.69,3799,Low Priority,No immediate intervention
4976-LNFVV,0.5335,428.56,228.64,3800,Low Priority,No immediate intervention
4929-ROART,0.3256,702.1,228.6,3801,Low Priority,No immediate intervention
0616-ATFGB,0.7574,301.69,228.5,3802,"High Risk, Lower Value",Automated retention campaign or targeted offer
5995-OIGLP,0.3256,701.39,228.37,3803,Low Priority,No immediate intervention
9308-ANMVE,0.3256,701.32,228.35,3804,Low Priority,No immediate intervention
6366-ZGQGL,0.7574,301.33,228.23,3805,"High Risk, Lower Value",Automated retention campaign or targeted offer
9227-LUNBG,0.7574,301.34,228.23,3806,"High Risk, Lower Value",Automated retention campaign or targeted offer
7781-EWARA,0.2946,773.98,228.01,3807,Low Priority,No immediate intervention
8224-IVVPA,0.3256,699.89,227.88,3808,Low Priority,No immediate intervention
4729-XKASR,0.7574,300.82,227.84,3809,"High Risk, Lower Value",Automated retention campaign or targeted offer
8495-PRWFH,0.3256,699.47,227.75,3810,Low Priority,No immediate intervention
3205-MXZRA,0.2946,773.04,227.74,3811,Low Priority,No immediate intervention
1261-FWTTE,0.5335,426.57,227.58,3812,Low Priority,No immediate intervention
1024-GUALD,0.7574,300.44,227.55,3813,"High Risk, Lower Value",Automated retention campaign or targeted offer
9907-SWKKF,0.7574,300.44,227.55,3814,"High Risk, Lower Value",Automated retention campaign or targeted offer
7932-WPTDS,0.7574,300.34,227.48,3815,"High Risk, Lower Value",Automated retention campaign or targeted offer
6752-APNJL,0.3256,698.08,227.29,3816,Low Priority,No immediate intervention
5939-XAIXZ,0.3256,697.99,227.27,3817,Low Priority,No immediate intervention
2782-LFZVW,0.3256,697.67,227.16,3818,Low Priority,No immediate intervention
5349-AZPEW,0.7574,299.62,226.93,3819,"High Risk, Lower Value",Automated retention campaign or targeted offer
4367-NHWMM,0.7574,299.59,226.91,3820,"High Risk, Lower Value",Automated retention campaign or targeted offer
6682-QJDGB,0.3256,696.86,226.9,3821,Low Priority,No immediate intervention
9638-JIQYA,0.7574,299.51,226.85,3822,"High Risk, Lower Value",Automated retention campaign or targeted offer
4881-JVQOD,0.5335,425.13,226.81,3823,Low Priority,No immediate intervention
3209-ZPKFI,0.3256,696.52,226.79,3824,Low Priority,No immediate intervention
3016-KSVCP,0.5335,425.06,226.77,3825,Low Priority,No immediate intervention
2408-WITXK,0.5335,425.06,226.77,3826,Low Priority,No immediate intervention
4815-GBTCD,0.7574,299.37,226.74,3827,"High Risk, Lower Value",Automated retention campaign or targeted offer
2592-SEIFQ,0.7574,299.23,226.64,3828,"High Risk, Lower Value",Automated retention campaign or targeted offer
2862-PFNIK,0.7574,299.24,226.64,3829,"High Risk, Lower Value",Automated retention campaign or targeted offer
0023-HGHWL,0.7574,298.91,226.39,3830,"High Risk, Lower Value",Automated retention campaign or targeted offer
9853-JFZDU,0.3256,695.25,226.37,3831,Low Priority,No immediate intervention
7619-ODSGN,0.3256,695.09,226.32,3832,Low Priority,No immediate intervention
7228-PAQPD,0.2946,767.93,226.23,3833,Low Priority,No immediate intervention
8930-XOTDP,0.3256,694.56,226.15,3834,Low Priority,No immediate intervention
7669-LCRSD,0.3256,694.25,226.05,3835,Low Priority,No immediate intervention
5482-PLVPE,0.7574,298.41,226.02,3836,"High Risk, Lower Value",Automated retention campaign or targeted offer
9103-TCIHJ,0.3256,694.02,225.97,3837,Low Priority,No immediate intervention
4177-JPDFU,0.5335,423.5,225.94,3838,Low Priority,No immediate intervention
0746-JTRFU,0.7574,298.31,225.94,3839,"High Risk, Lower Value",Automated retention campaign or targeted offer
6032-IGALN,0.7574,298.28,225.92,3840,"High Risk, Lower Value",Automated retention campaign or targeted offer
0285-INHLN,0.3256,693.86,225.92,3841,Low Priority,No immediate intervention
0733-VUNUW,0.3256,693.8,225.9,3842,Low Priority,No immediate intervention
5092-STPKP,0.3256,693.81,225.9,3843,Low Priority,No immediate intervention
6542-LWGXJ,0.7574,298.25,225.89,3844,"High Risk, Lower Value",Automated retention campaign or targeted offer
5206-HPJKM,0.3256,693.7,225.87,3845,Low Priority,No immediate intervention
2108-GLPQB,0.3256,693.66,225.86,3846,Low Priority,No immediate intervention
5151-HQRDG,0.3256,693.66,225.86,3847,Low Priority,No immediate intervention
7318-EIVKO,0.3256,693.62,225.84,3848,Low Priority,No immediate intervention
3272-VUHPV,0.3256,693.58,225.83,3849,Low Priority,No immediate intervention
9743-DQKQW,0.7574,298.1,225.78,3850,"High Risk, Lower Value",Automated retention campaign or targeted offer
0778-NELLA,0.5335,423.09,225.72,3851,Low Priority,No immediate intervention
8017-UVSZU,0.3256,693.11,225.68,3852,Low Priority,No immediate intervention
4236-UJPWO,0.7574,297.58,225.39,3853,"High Risk, Lower Value",Automated retention campaign or targeted offer
7802-EFKNY,0.7574,297.57,225.38,3854,"High Risk, Lower Value",Automated retention campaign or targeted offer
4328-VUFWD,0.2946,764.96,225.36,3855,Low Priority,No immediate intervention
5876-HZVZM,0.3256,692.03,225.32,3856,Low Priority,No immediate intervention
4837-QUSFT,0.1515,1487.22,225.31,3857,Valuable but Stable,Monitor and maintain relationship
9415-TPKRV,0.3256,691.92,225.29,3858,Low Priority,No immediate intervention
4430-UZIPO,0.5086,442.94,225.28,3859,Low Priority,No immediate intervention
7750-EYXWZ,0.2946,764.66,225.27,3860,Low Priority,No immediate intervention
9554-DFKIC,0.3256,691.35,225.1,3861,Low Priority,No immediate intervention
0463-ZSDNT,0.3256,690.78,224.92,3862,Low Priority,No immediate intervention
6500-JVEGC,0.1515,1484.07,224.84,3863,Valuable but Stable,Monitor and maintain relationship
5353-WILCI,0.3256,690.51,224.83,3864,Low Priority,No immediate intervention
1543-LLLFT,0.1515,1483.89,224.81,3865,Valuable but Stable,Monitor and maintain relationship
2538-OIMXF,0.7574,296.74,224.75,3866,"High Risk, Lower Value",Automated retention campaign or targeted offer
3413-CSSTH,0.3256,689.86,224.62,3867,Low Priority,No immediate intervention
6261-LHRTG,0.3256,689.63,224.54,3868,Low Priority,No immediate intervention
5084-OOVCJ,0.3256,689.31,224.44,3869,Low Priority,No immediate intervention
4385-ZKVNW,0.3256,689.17,224.39,3870,Low Priority,No immediate intervention
5402-HTOTQ,0.3256,689.13,224.38,3871,Low Priority,No immediate intervention
8096-LOIST,0.3256,689.12,224.38,3872,Low Priority,No immediate intervention
9342-VNIMQ,0.3256,688.97,224.33,3873,Low Priority,No immediate intervention
2433-KMEAS,0.3256,688.87,224.3,3874,Low Priority,No immediate intervention
2309-OSFEU,0.5335,420.43,224.3,3875,Low Priority,No immediate intervention
3723-BFBGR,0.3256,688.82,224.28,3876,Low Priority,No immediate intervention
3873-NFTGI,0.3256,688.79,224.27,3877,Low Priority,No immediate intervention
4250-FDVOU,0.3256,688.76,224.26,3878,Low Priority,No immediate intervention
8992-VONJD,0.3256,688.35,224.13,3879,Low Priority,No immediate intervention
9881-VCZEP,0.3256,688.3,224.11,3880,Low Priority,No immediate intervention
5261-QSHQM,0.7574,295.88,224.1,3881,"High Risk, Lower Value",Automated retention campaign or targeted offer
9314-QDMDW,0.2946,760.62,224.08,3882,Low Priority,No immediate intervention
6941-KXRRV,0.2946,759.94,223.88,3883,Low Priority,No immediate intervention
2292-XQWSV,0.2946,759.9,223.87,3884,Low Priority,No immediate intervention
6865-JZNKO,0.3256,687.46,223.84,3885,Low Priority,No immediate intervention
8292-TYSPY,0.3256,687.44,223.83,3886,Low Priority,No immediate intervention
2155-AMQRX,0.3256,687.38,223.81,3887,Low Priority,No immediate intervention
7365-BVCJH,0.7574,295.46,223.78,3888,"High Risk, Lower Value",Automated retention campaign or targeted offer
4640-UHDOS,0.3256,687.26,223.77,3889,Low Priority,No immediate intervention
9099-FTUHS,0.3256,687.22,223.76,3890,Low Priority,No immediate intervention
2894-QOJRX,0.5335,419.35,223.72,3891,Low Priority,No immediate intervention
9863-JZAIC,0.3256,686.87,223.64,3892,Low Priority,No immediate intervention
2087-QAREY,0.3256,686.69,223.59,3893,Low Priority,No immediate intervention
8467-WYNSR,0.3256,686.39,223.49,3894,Low Priority,No immediate intervention
1777-JYQPJ,0.7574,294.91,223.36,3895,"High Risk, Lower Value",Automated retention campaign or targeted offer
5012-YSPJJ,0.3256,685.83,223.31,3896,Low Priority,No immediate intervention
5837-LXSDN,0.2946,757.93,223.29,3897,Low Priority,No immediate intervention
2801-NISEI,0.3256,685.75,223.28,3898,Low Priority,No immediate intervention
5423-BHIXO,0.3256,685.0,223.04,3899,Low Priority,No immediate intervention
7382-DFJTU,0.3256,684.92,223.01,3900,Low Priority,No immediate intervention
4785-QRJHC,0.2946,756.47,222.86,3901,Low Priority,No immediate intervention
3126-WQMGH,0.3256,684.17,222.77,3902,Low Priority,No immediate intervention
9555-SAHUZ,0.3256,683.84,222.66,3903,Low Priority,No immediate intervention
4701-MLJPN,0.3256,683.46,222.53,3904,Low Priority,No immediate intervention
4680-KUTAJ,0.3256,683.33,222.49,3905,Low Priority,No immediate intervention
4338-EYCER,0.3256,683.25,222.47,3906,Low Priority,No immediate intervention
8065-QBYTO,0.1515,1468.06,222.41,3907,Valuable but Stable,Monitor and maintain relationship
2933-FILNV,0.7574,293.64,222.4,3908,"High Risk, Lower Value",Automated retention campaign or targeted offer
6180-YBIQI,0.7574,293.57,222.35,3909,"High Risk, Lower Value",Automated retention campaign or targeted offer
7966-YOTQW,0.3256,682.8,222.32,3910,Low Priority,No immediate intervention
1134-YWTYF,0.3256,681.99,222.06,3911,Low Priority,No immediate intervention
5447-VYTKW,0.3256,681.77,221.98,3912,Low Priority,No immediate intervention
8735-DCXNF,0.3256,681.58,221.92,3913,Low Priority,No immediate intervention
3351-NGXYI,0.3256,681.49,221.89,3914,Low Priority,No immediate intervention
0396-UKGAI,0.3256,680.83,221.68,3915,Low Priority,No immediate intervention
1324-NLTJE,0.3256,680.6,221.6,3916,Low Priority,No immediate intervention
2676-OXPPQ,0.3256,680.39,221.53,3917,Low Priority,No immediate intervention
8263-JQAIK,0.7574,292.45,221.5,3918,"High Risk, Lower Value",Automated retention campaign or targeted offer
9895-VFOXH,0.7574,292.4,221.46,3919,"High Risk, Lower Value",Automated retention campaign or targeted offer
7130-CTCUS,0.3256,679.88,221.37,3920,Low Priority,No immediate intervention
0156-FVPTA,0.3256,679.65,221.29,3921,Low Priority,No immediate intervention
9136-ALYBR,0.7574,291.92,221.1,3922,"High Risk, Lower Value",Automated retention campaign or targeted offer
3439-GVUSX,0.7574,291.9,221.09,3923,"High Risk, Lower Value",Automated retention campaign or targeted offer
4104-PVRPS,0.3256,678.75,221.0,3924,Low Priority,No immediate intervention
5268-DSMNQ,0.1515,1458.62,220.98,3925,Valuable but Stable,Monitor and maintain relationship
3275-RHRNE,0.2946,749.9,220.92,3926,Low Priority,No immediate intervention
3099-OONVS,0.3256,678.49,220.92,3927,Low Priority,No immediate intervention
5707-ORNDZ,0.3256,678.3,220.85,3928,Low Priority,No immediate intervention
3815-SLMEF,0.5086,434.02,220.74,3929,Low Priority,No immediate intervention
6475-VHUIZ,0.3256,677.87,220.71,3930,Low Priority,No immediate intervention
1898-JSNDC,0.2946,749.13,220.69,3931,Low Priority,No immediate intervention
2055-SIFSS,0.3256,677.73,220.67,3932,Low Priority,No immediate intervention
9060-HJJRW,0.2946,749.01,220.66,3933,Low Priority,No immediate intervention
9143-CANJF,0.3256,677.51,220.6,3934,Low Priority,No immediate intervention
9972-NKTFD,0.3256,677.38,220.55,3935,Low Priority,No immediate intervention
0743-HRVFF,0.2946,748.01,220.36,3936,Low Priority,No immediate intervention
6214-EDAKZ,0.3256,676.06,220.13,3937,Low Priority,No immediate intervention
5650-VDUDS,0.7574,290.6,220.1,3938,"High Risk, Lower Value",Automated retention campaign or targeted offer
4676-MQUEA,0.1515,1452.83,220.1,3939,Valuable but Stable,Monitor and maintain relationship
1699-HPSBG,0.2946,745.94,219.75,3940,Low Priority,No immediate intervention
6135-OZQVA,0.3256,674.22,219.53,3941,Low Priority,No immediate intervention
3173-NVMPX,0.3256,673.75,219.37,3942,Low Priority,No immediate intervention
9530-EHPOH,0.3256,673.5,219.29,3943,Low Priority,No immediate intervention
1202-KKGFU,0.3256,673.12,219.17,3944,Low Priority,No immediate intervention
6035-BXTTY,0.3256,673.03,219.14,3945,Low Priority,No immediate intervention
1334-FJSVR,0.7574,289.19,219.03,3946,"High Risk, Lower Value",Automated retention campaign or targeted offer
1264-FUHCX,0.2946,742.91,218.86,3947,Low Priority,No immediate intervention
7551-DACSP,0.3256,671.64,218.69,3948,Low Priority,No immediate intervention
6599-SFQVE,0.3256,671.55,218.66,3949,Low Priority,No immediate intervention
5882-CMAZQ,0.5086,429.58,218.48,3950,Low Priority,No immediate intervention
